Spectrum Analyzer Data File
2015-04-29 15:33:29

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
726.7456055,413.1179,647.74475,1612.193
729.4372559,300.1354,900.58813,2118.6973
732.1289062,501.799,825.5823,2157.5195
734.8205566,633.0946,873.5592,1826.1115
737.5122070,352.7163,442.27017,832.7653
740.2038574,426.10056,515.0162,1158.258
742.8955078,404.7284,618.7295,1121.5176
745.5871582,136.81311,402.5828,938.25275
748.2788086,210.02963,848.936,1631.8004
750.9704590,142.52159,445.06918,898.1086
753.6621094,498.58237,588.1728,1047.6079
756.3537598,155.5551,578.9556,1161.0884
759.0454102,350.54254,611.9664,1679.851
761.7370605,199.64384,540.73926,988.0246
764.4287109,509.8774,553.3794,1126.6516
767.1203613,173.52052,343.30502,561.011
769.8120117,265.00647,297.78516,591.3063
772.5036621,273.62384,566.90497,791.775
775.1953125,295.2827,392.16537,595.7566
777.8869629,288.39557,364.701,857.6936
780.5786133,205.00723,347.48697,487.0083
783.2702637,220.1062,268.00095,422.97684
785.9619141,242.63724,398.07272,627.70575
788.6535645,290.1439,555.2354,1123.7429
791.3452148,253.80896,445.9259,957.52057
794.0368652,165.49774,219.63373,342.1606
796.7285156,211.7998,311.58304,668.8378
799.4201660,274.7004,298.5759,451.7397
802.1118164,65.6434,275.28796,724.31525
804.8034668,291.57098,423.28894,902.3705
807.4951172,328.0189,367.89047,483.4703
810.1867676,116.85026,528.1593,1038.3354
812.8784180,316.2806,271.5364,405.07346
815.5700684,241.52023,417.35498,895.5714
818.2617188,186.4337,229.83543,324.62894
820.9533691,271.33557,304.3415,674.74866
823.6450195,117.03203,343.80103,793.1807
826.3366699,438.03265,446.3559,882.1392
829.0283203,195.34615,277.21274,569.1373
831.7199707,137.6809,325.23535,672.5294
834.4116211,228.21165,554.0047,822.1645
837.1032715,294.3449,449.94586,1025.8202
839.7949219,244.75783,329.19208,655.11163
842.4865723,286.1159,502.21176,1531.9135
845.1782227,243.53583,315.5099,664.48566
847.8698730,166.70607,357.77444,975.9639
850.5615234,322.0327,396.15085,1181.2845
853.2531738,137.94441,519.36285,1558.3611
855.9448242,505.60345,521.0368,1064.3698
858.6364746,145.84087,345.1384,722.5687
861.3281250,290.15042,347.49042,534.33026
864.0197754,550.738,498.53146,841.70123
866.7114258,323.3572,386.64844,1024.4902
869.4030762,503.17102,367.83795,503.17102
872.0947266,77.05059,339.34998,639.36066
874.7863770,727.9223,481.7742,830.2425
877.4780273,151.62064,468.32822,640.22516
880.1696777,453.27087,457.17926,729.006
882.8613281,682.7912,373.73312,682.7912
885.5529785,988.5009,617.38293,1149.236
888.2446289,377.27936,383.38135,712.1672
890.9362793,431.8595,412.57303,714.6269
893.6279297,274.86176,496.4437,1229.8026
896.3195801,310.52017,373.32205,523.5892
899.0112305,255.84315,310.03824,473.85443
901.7028809,609.663,518.2116,1032.2035
904.3945312,346.20636,487.42715,997.7087
907.0861816,344.76114,412.65704,663.491
909.7778320,724.7074,585.1233,804.94104
912.4694824,344.55444,364.5039,462.43036
915.1611328,210.2674,288.58408,743.3903
917.8527832,508.8857,430.5221,521.4712
920.5444336,163.69684,292.33817,576.068
923.2360840,264.2481,433.249,642.02295
925.9277344,83.12802,332.9706,649.4919
928.6193848,338.53006,415.5301,1187.8656
931.3110352,181.71638,388.75122,546.0464
934.0026855,512.4445,682.99915,1017.97766
936.6943359,557.7991,576.2073,1328.2651
939.3859863,448.01123,440.03162,715.94495
942.0776367,484.80734,529.56604,739.7257
944.7692871,680.36597,520.13336,680.36597
947.4609375,470.94034,382.2379,920.2389
950.1525879,273.54163,535.1629,1235.03
952.8442383,588.79803,407.08646,593.6977
955.5358887,168.7629,402.428,939.24646
958.2275391,115.16338,341.93176,628.4339
960.9191895,560.51935,592.7877,1229.2948
963.6108398,573.75574,639.13074,1542.3198
966.3024902,565.75256,545.54254,1026.738
968.9941406,553.91327,549.54834,1468.9224
971.6857910,368.28622,552.4025,1232.5092
974.3774414,408.15552,304.23123,584.3588
977.0690918,122.57601,481.4305,1268.1483
979.7607422,198.23601,365.2636,770.8425
982.4523926,122.71878,468.65753,1207.3181
985.1440430,176.62262,618.9381,1582.8884
987.8356934,167.13501,692.5842,2232.7842
990.5273438,312.579,378.12265,572.82385
993.2189941,151.601,263.35196,621.4786
995.9106445,369.1198,379.7882,581.32855
998.6022949,124.91744,432.37518,1248.7251
1001.2939453,563.20605,493.76447,990.35394
1003.9855957,205.46158,996.51215,3414.2117
1006.6772461,422.50638,895.2961,2107.5608
1009.3688965,384.05048,1064.4735,3073.4736
1012.0605469,555.07184,902.60944,2799.8271
1014.7521973,375.16302,788.6642,2300.1636
1017.4438477,188.8054,583.7138,1088.266
1020.1354980,455.42444,908.6519,2603.435
1022.8271484,671.3807,495.40048,920.6223
1025.5187988,486.13263,625.4132,1436.6381
1028.2104492,231.3037,421.46738,880.382
1030.9020996,561.64777,327.416,561.64777
1033.5937500,330.77902,529.96814,1296.9768
1036.2854004,495.5167,472.57208,825.9197
1038.9770508,231.91982,328.24347,681.9774
1041.6687012,93.21155,297.56717,634.2294
1044.3603516,246.52896,732.68115,2233.8052
1047.0520020,450.21912,730.89856,1962.0524
1049.7436523,513.43665,323.87564,513.43665
1052.4353027,243.31067,534.1205,1478.6957
1055.1269531,349.7228,591.2709,1855.8977
1057.8186035,617.8286,433.28406,617.8286
1060.5102539,710.6747,499.74127,886.75134
1063.2019043,474.98047,446.57117,735.16425
1065.8935547,578.7255,634.4839,1544.3405
1068.5852051,600.24115,487.78024,731.5958
1071.2768555,306.3646,350.981,522.6132
1073.9685059,234.43372,506.22427,978.70624
1076.6601562,530.13025,647.51483,1528.0354
1079.3518066,563.8751,671.4162,1147.6025
1082.0434570,173.42673,504.71854,855.9805
1084.7351074,617.9649,500.43365,617.9649
1087.4267578,95.87243,778.5082,1857.655
1090.1184082,695.9984,915.96246,2944.1304
1092.8100586,398.1907,677.0351,1736.0309
1095.5017090,704.0504,793.03906,1430.4543
1098.1933594,422.14545,821.15314,2688.696
1100.8850098,91.97276,421.45184,793.3251
1103.5766602,426.54242,524.9691,744.8625
1106.2683105,522.83795,655.6525,1926.6333
1108.9599609,332.39102,538.092,800.4251
1111.6516113,254.3808,424.75357,777.0249
1114.3432617,253.90753,438.534,1324.2283
1117.0349121,205.3576,453.713,814.544
1119.7265625,59.74644,597.2728,1590.7415
1122.4182129,127.08514,358.1075,704.03436
1125.1098633,264.19797,903.18353,2504.132
1127.8015137,26.398767,1114.5376,3939.7222
1130.4931641,170.94313,1270.6066,5019.7114
1133.1848145,70.431526,1290.1947,4651.398
1135.8764648,389.69592,755.7575,2511.7537
1138.5681152,405.2817,834.66785,2099.4038
1141.2597656,118.33764,850.537,1934.2563
1143.9514160,292.20395,904.70953,2449.3506
1146.6430664,248.03232,522.34247,998.13293
1149.3347168,125.643974,339.26932,772.49036
1152.0263672,352.8358,438.97318,700.23846
1154.7180176,65.36914,667.44727,1139.3068
1157.4096680,489.80893,607.75195,1183.9844
1160.1013184,180.60776,635.5408,1805.7063
1162.7929688,194.09349,593.53265,1590.6797
1165.4846191,128.79611,435.97888,1070.5481
1168.1762695,298.5058,771.6839,1622.218
1170.8679199,170.77063,683.2536,1614.6843
1173.5595703,223.30283,801.36194,2322.6057
1176.2512207,199.17969,506.83295,1360.1384
1178.9428711,348.39612,612.6209,1415.7667
1181.6345215,122.751785,526.2741,1786.3826
1184.3261719,459.02747,675.8256,1993.3232
1187.0178223,111.45674,525.3103,1210.9708
1189.7094727,243.9351,448.32062,1253.6973
1192.4011230,292.6402,499.46902,1045.5425
1195.0927734,126.36882,498.68286,1859.1653
1197.7844238,87.83027,492.43735,1577.6124
1200.4760742,206.1925,388.82498,1045.8179
1203.1677246,560.98645,678.56067,1969.1493
1205.8593750,267.02386,726.3671,2795.934
1208.5510254,288.16275,901.50726,2834.6716
1211.2426758,393.1235,779.6546,2789.6829
1213.9343262,363.2652,537.98566,1584.0223
1216.6259766,267.06067,487.7288,1482.2894
1219.3176270,156.62805,558.93195,1977.2694
1222.0092773,366.26154,362.08292,595.93256
1224.7009277,225.58691,549.81915,1896.433
1227.3925781,116.27256,515.5382,851.9568
1230.0842285,146.4831,635.3723,1568.5552
1232.7758789,528.9645,357.8482,528.9645
1235.4675293,155.41495,380.00385,549.5413
1238.1591797,561.63904,773.148,2261.6565
1240.8508301,275.88675,368.10132,847.6027
1243.5424805,426.58112,548.01666,1167.0845
1246.2341309,115.69758,289.54117,481.46643
1248.9257812,191.9449,588.19403,1319.8628
1251.6174316,287.08823,475.52585,995.8521
1254.3090820,32.460003,457.05713,1226.3345
1257.0007324,118.19877,357.0185,666.7335
1259.6923828,232.65887,410.39996,885.20844
1262.3840332,246.96956,550.4832,974.4607
1265.0756836,141.72125,432.2101,861.2776
1267.7673340,357.49084,502.89215,1031.6747
1270.4589844,267.5713,399.04886,876.73755
1273.1506348,380.21115,380.54285,704.35986
1275.8422852,409.77682,259.5599,446.3721
1278.5339355,232.68958,352.83282,545.0841
1281.2255859,259.99963,270.63123,428.34897
1283.9172363,58.324547,236.39616,436.35535
1286.6088867,109.053246,199.31094,295.7484
1289.3005371,115.65306,474.7508,1265.0646
1291.9921875,424.71454,585.63885,1169.0247
1294.6838379,120.81446,590.9936,1656.6072
1297.3754883,68.51904,570.0253,1916.1542
1300.0671387,351.1219,572.8468,1891.2253
1302.7587891,273.14813,390.90195,1077.9396
1305.4504395,191.80284,504.83624,1342.953
1308.1420898,325.37772,413.6247,748.1201
1310.8337402,132.55411,335.7623,618.8487
1313.5253906,350.93442,472.56558,1246.942
1316.2170410,444.2149,443.73114,947.3706
1318.9086914,101.086365,512.7359,1304.9557
1321.6003418,277.32584,227.49599,466.03485
1324.2919922,320.84842,445.36942,1055.2864
1326.9836426,108.216545,448.494,1588.8298
1329.6752930,309.28564,248.50873,414.11478
1332.3669434,337.25934,265.28357,376.41687
1335.0585938,269.7052,457.06396,1096.2614
1337.7502441,154.67273,256.08548,606.31946
1340.4418945,209.86424,291.93317,758.50397
1343.1335449,114.22804,417.6821,973.882
1345.8251953,269.73416,201.4599,321.765
1348.5168457,345.88092,505.3861,1087.4673
1351.2084961,56.22127,187.94014,381.45547
1353.9001465,372.59897,443.69238,999.74115
1356.5917969,268.61414,287.1148,561.8963
1359.2834473,267.78305,394.21548,940.7202
1361.9750977,401.04147,267.45615,401.04147
1364.6667480,494.22745,371.8478,695.3027
1367.3583984,116.95979,146.40791,275.7322
1370.0500488,404.00604,375.56247,631.7076
1372.7416992,419.80328,340.95508,770.971
1375.4333496,292.35565,334.31613,480.0547
1378.1250000,175.0824,534.40784,1585.1194
1380.8166504,77.14037,270.66803,680.9101
1383.5083008,199.98743,446.66727,1200.5112
1386.1999512,532.7982,229.12254,532.7982
1388.8916016,81.26412,305.30942,763.62366
1391.5832520,222.50832,449.9104,950.9517
1394.2749023,261.77914,363.8241,614.55707
1396.9665527,263.80392,420.2124,626.23663
1399.6582031,346.94482,469.64075,1067.2142
1402.3498535,485.17862,442.8442,665.5035
1405.0415039,233.89748,270.55344,408.6838
1407.7331543,218.05807,235.06688,506.50656
1410.4248047,211.67546,320.75116,709.04016
1413.1164551,520.32227,496.70547,764.2226
1415.8081055,189.32921,765.1708,2250.9492
1418.4997559,372.16965,239.00288,372.16965
1421.1914062,737.98895,528.15564,1323.7667
1423.8830566,401.8301,247.6362,401.8301
1426.5747070,522.2458,334.02203,614.71576
1429.2663574,537.90564,437.45648,1200.1833
1431.9580078,376.9062,354.368,1032.1722
1434.6496582,468.26306,546.3751,1634.7648
1437.3413086,254.73502,297.4017,548.04987
1440.0329590,480.85657,470.41394,1232.2916
1442.7246094,490.226,342.46866,490.226
1445.4162598,161.24078,298.52765,529.7224
1448.1079102,274.8797,318.8272,807.7743
1450.7995605,212.2105,244.1699,450.20676
1453.4912109,579.5775,347.3213,643.1511
1456.1828613,47.068546,425.03897,1333.7462
1458.8745117,391.07397,274.67996,542.43976
1461.5661621,268.30453,600.7465,2143.903
1464.2578125,418.68005,325.49402,608.0565
1466.9494629,455.21317,340.33838,682.7538
1469.6411133,21.127708,454.30762,1280.7305
1472.3327637,619.09375,370.85895,619.09375
1475.0244141,313.03925,631.934,1329.7928
1477.7160645,462.29123,368.9153,674.54626
1480.4077148,357.0389,347.09805,609.8686
1483.0993652,360.7642,278.67877,665.4368
1485.7910156,245.16502,380.49753,701.76196
1488.4826660,428.87512,235.81264,428.87512
1491.1743164,372.07706,504.62793,980.8488
1493.8659668,248.95107,221.35617,398.9632
1496.5576172,215.86172,311.67465,464.4326
1499.2492676,254.49452,281.55222,402.1475
1501.9409180,158.63364,487.89697,1238.712
1504.6325684,522.0062,613.18915,1571.2024
1507.3242188,85.14148,246.93533,610.26526
1510.0158691,369.5883,536.47455,1263.5343
1512.7075195,223.31413,312.1744,790.0641
1515.3991699,214.25893,395.89926,649.6618
1518.0908203,273.6955,186.37022,371.16318
1520.7824707,356.2215,344.794,774.8378
1523.4741211,350.20264,276.92767,350.20264
1526.1657715,433.98575,394.72052,546.0571
1528.8574219,447.77246,407.53928,1054.6852
1531.5490723,91.32151,482.99173,1714.9219
1534.2407227,216.96616,424.3554,1524.8341
1536.9323730,192.01085,555.9754,1483.4847
1539.6240234,271.7364,382.74326,1374.6833
1542.3156738,119.24871,662.0366,2334.3542
1545.0073242,341.0431,665.8535,1759.1802
1547.6989746,186.58769,518.2053,1488.9343
1550.3906250,84.74066,356.91312,1194.769
1553.0822754,176.10843,483.02982,1775.6906
1555.7739258,280.86682,491.26898,1187.0027
1558.4655762,339.27414,257.75476,449.94913
1561.1572266,65.15621,267.8836,610.4704
1563.8488770,195.69275,322.12888,932.4875
1566.5405273,198.09961,370.31067,830.31305
1569.2321777,118.07121,251.70767,903.62366
1571.9238281,62.74552,429.4871,1264.1661
1574.6154785,173.45726,257.05127,613.92487
1577.3071289,209.05046,335.8386,779.9235
1579.9987793,205.74042,288.18872,723.0679
1582.6904297,317.45206,257.5491,561.2619
1585.3820801,112.28258,331.6043,672.01843
1588.0737305,322.7327,238.7974,394.5897
1590.7653809,263.85324,438.89252,1339.5886
1593.4570312,139.68236,143.05998,211.74257
1596.1486816,263.00955,212.89552,263.00955
1598.8403320,291.85086,330.24072,618.4103
1601.5319824,62.196663,221.32913,384.17538
1604.2236328,186.7348,396.7625,926.0442
1606.9152832,272.87936,474.6988,989.597
1609.6069336,304.2533,237.33969,391.48068
1612.2985840,207.1448,308.64096,536.1169
1614.9902344,77.99096,276.35016,708.02203
1617.6818848,336.09354,419.70502,1221.2352
1620.3735352,365.47394,380.1032,602.73376
1623.0651855,200.0791,328.45636,984.4544
1625.7568359,172.63564,378.50214,1024.915
1628.4484863,443.43277,237.44014,480.50833
1631.1401367,105.379944,247.59587,476.8143
1633.8317871,281.5816,354.62933,988.6332
1636.5234375,215.4455,142.8753,256.53192
1639.2150879,432.008,327.3865,803.4281
1641.9067383,119.93973,376.39017,1155.8257
1644.5983887,343.00766,247.65382,525.2782
1647.2900391,227.86281,404.57803,1121.4662
1649.9816895,477.72836,255.04324,477.72836
1652.6733398,339.21692,392.08197,916.0933
1655.3649902,120.273186,289.10138,970.7882
1658.0566406,278.12503,457.81165,1152.6498
1660.7482910,291.93954,339.946,789.7
1663.4399414,194.59288,362.21637,1220.4283
1666.1315918,159.6588,308.23047,888.6973
1668.8232422,309.59918,345.2962,783.6626
1671.5148926,192.27141,299.78732,571.8657
1674.2065430,81.46634,214.41127,433.78958
1676.8981934,178.24883,238.08162,372.01578
1679.5898438,108.24632,320.80844,945.32294
1682.2814941,166.57506,268.87338,662.16223
1684.9731445,194.20374,237.65686,610.04224
1687.6647949,103.656136,218.17416,351.5722
1690.3564453,222.59958,289.83524,687.2489
1693.0480957,148.13669,289.70078,569.3786
1695.7397461,236.74341,316.93845,462.3156
